entry_index	manifest_line	key	path	status	context	source	target	source_state	expected_count	source_count	target_count	decision	confidence	risk_tags	public_rc_rows	token_status	glossary_status	copy_status	functional_status	notes	module	module_group	source_length	target_length	length_ratio	machine_copy_score	mojibake_status	ui_density_risk	review_lane
7671	53725		app/src/ai/harness_display.rs	active	Phase 59 reviewed preserve: harness display product name	Claude Code	Claude Code	target-and-source-present		1	1	simulated-accepted-with-note	medium	english-preserved		clean	clean	note	clean	English preserved; verify this is product/internal text	app/src/ai	ai-agent	11	11	1.0	1	clean	clean	copy
7672	53732		app/src/ai/harness_display.rs	active	Phase 59 reviewed preserve: harness display product name	OpenCode	OpenCode	target-and-source-present		7	7	simulated-accepted-with-note	medium	english-preserved		clean	clean	note	clean	English preserved; verify this is product/internal text	app/src/ai	ai-agent	8	8	1.0	1	clean	clean	copy
7673	53739		app/src/ai/harness_display.rs	active	Phase 59 reviewed preserve: harness display product name	Gemini CLI	Gemini CLI	target-and-source-present		1	1	simulated-accepted-with-note	medium	english-preserved		clean	clean	note	clean	English preserved; verify this is product/internal text	app/src/ai	ai-agent	10	10	1.0	1	clean	clean	copy
7674	53746		app/src/ai/harness_display.rs	active	Phase 59 reviewed preserve: harness display product name	Codex	Codex	target-and-source-present		8	8	simulated-accepted-with-note	medium			clean	clean	note	clean	English preserved; verify this is product/internal text	app/src/ai	ai-agent	5	5	1.0	1	clean	clean	copy
7675	53753		app/src/ai/harness_display.rs	active	Phase 59 harness display fallback	Unknown	未知	target-and-source-present		7	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	7	2	0.29	2	clean	clean	accepted
7676	53760		app/src/ai/persisted_workspace.rs	active	Phase 59 reviewed preserve: internal invariant	non-persisted workspace has Yes/No server state; persist metadata first	non-persisted workspace has Yes/No server state; persist metadata first	target-and-source-present		1	1	simulated-accepted-with-note	medium	english-preserved;team-workspace		clean	clean	note	clean	English preserved; verify this is product/internal text	app/src/ai	ai-agent	71	71	1.0	1	clean	clean	copy
7677	53767		app/src/ai/persisted_workspace.rs	active	Phase 59 reviewed preserve: diagnostic log	Skipping local codebase incremental sync for non-local agent conversation	Skipping local codebase incremental sync for non-local agent conversation	target-and-source-present		1	1	simulated-accepted-with-note	medium	english-preserved;team-workspace		clean	clean	note	clean	English preserved; verify this is product/internal text	app/src/ai	ai-agent	73	73	1.0	1	clean	clean	copy
7678	53774		app/src/ai/persisted_workspace.rs	active	Phase 59 persisted workspace install toast	{} installed and enabled successfully.	{} 已安装并成功启用。	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder;team-workspace		clean	clean	clean	clean	none	app/src/ai	ai-agent	38	12	0.32	2	clean	clean	accepted
7679	53781		app/src/ai/persisted_workspace.rs	active	Phase 59 persisted workspace install error	Failed to install {}: {}	安装 {} 失败：{}	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder;error-state;team-workspace		clean	clean	clean	clean	none	app/src/ai	ai-agent	24	11	0.46	2	clean	clean	accepted
7680	53788		app/src/ai/persisted_workspace.rs	active	Phase 59 reviewed preserve: diagnostic log	Starting {} LSP server for {}	Starting {} LSP server for {}	target-and-source-present		1	1	simulated-accepted-with-note	medium	dynamic-placeholder;english-preserved;team-workspace		clean	clean	note	clean	English preserved; verify this is product/internal text	app/src/ai	ai-agent	29	29	1.0	1	clean	clean	copy
7681	53795		app/src/ai/persisted_workspace.rs	active	Phase 59 reviewed preserve: diagnostic log	Failed to start LSP server for {workspace_root_display} with error {e}	Failed to start LSP server for {workspace_root_display} with error {e}	target-and-source-present		1	1	simulated-accepted-with-note	medium	dynamic-placeholder;english-preserved;error-state;team-workspace		clean	clean	note	clean	English preserved; verify this is product/internal text	app/src/ai	ai-agent	70	70	1.0	1	clean	clean	copy
7682	53802		app/src/terminal/cli_agent_sessions/plugin_manager/codex.rs	active	Phase 64 Codex plugin instruction title	Enable Warp Notifications for Codex	为 Codex 启用 Warp 通知	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	35	18	0.51	2	clean	clean	accepted
7683	53809		app/src/terminal/cli_agent_sessions/plugin_manager/codex.rs	active	Phase 64 Codex plugin instruction subtitle	Update Codex to the latest version, then enable in-focus notifications so Warp can display them while you work.	将 Codex 更新到最新版本，然后启用焦点内通知，让 Warp 可以在你工作时显示这些通知。	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	111	47	0.42	2	clean	clean	accepted
7684	53816		app/src/terminal/cli_agent_sessions/plugin_manager/codex.rs	active	Phase 64 Codex plugin instruction step	Update Codex to the latest version.	将 Codex 更新到最新版本。	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	35	16	0.46	2	clean	clean	accepted
7685	53823		app/src/terminal/cli_agent_sessions/plugin_manager/codex.rs	active	Phase 64 Codex plugin post-install note	Restart Codex to apply the changes.	重启 Codex 以应用更改。	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	35	15	0.43	2	clean	clean	accepted
7686	53830		app/src/terminal/cli_agent_sessions/plugin_manager/opencode.rs	active	Phase 64 OpenCode plugin install instruction	"Add ""@warp-dot-dev/opencode-warp"" to the ""plugin"" array in the top-level JSON object:"	将 @warp-dot-dev/opencode-warp 添加到顶层 JSON 对象的 plugin 数组中：	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	85	56	0.66	2	clean	clean	accepted
7687	53837		app/src/terminal/cli_agent_sessions/plugin_manager/opencode.rs	active	Phase 64 OpenCode plugin update instruction	"Replace the existing ""@warp-dot-dev/opencode-warp"" entry in the ""plugin"" array with the explicit version:"	将 plugin 数组中现有的 @warp-dot-dev/opencode-warp 条目替换为显式版本：	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	105	54	0.51	2	clean	clean	accepted
7688	53844		app/src/terminal/input/models/view.rs	active	Phase 64 inline model selector tab	Base	基础	target-and-source-present		8	4	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	4	2	0.5	2	clean	clean	accepted
7689	53851		app/src/terminal/input/models/view.rs	active	Phase 64 reviewed preserve: product/model capability label	Full Terminal Use	Full Terminal Use	target-and-source-present		1	1	simulated-accepted-with-note	medium	english-preserved;terminal-command		clean	clean	note	clean	English preserved; verify this is product/internal text	app/src/terminal	terminal-command	17	17	1.0	1	clean	clean	copy
7690	53859		app/src/terminal/input/models/view.rs	active	Phase 64 inline model selector action	Manage defaults	管理默认值	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	15	5	0.33	2	clean	clean	accepted
7691	53866		app/src/terminal/input/models/view.rs	active	Phase 64 inline model selector warning	You're using the base agent. Full terminal use models only apply to the full terminal use agent.	你正在使用基础 Agent。Full terminal use 模型仅适用于 full terminal use Agent。	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	96	63	0.66	2	clean	clean	accepted
7692	53874		app/src/terminal/input/models/view.rs	active	Phase 64 inline model selector warning	You're using the full terminal use agent. Base models only apply to the base agent.	你正在使用 full terminal use Agent。基础模型仅适用于基础 Agent。	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	83	47	0.57	2	clean	clean	accepted
7693	53882		app/src/terminal/input/rewind/search_item.rs	active	Phase 64 rewind menu current item	Current	当前	target-and-source-present		3	2	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	7	2	0.29	2	clean	clean	accepted
7694	53889		app/src/terminal/input/rewind/search_item.rs	active	Phase 64 rewind menu empty change summary	No code to be restored	没有可恢复的代码	target-and-source-present	2	1	2	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	22	8	0.36	2	clean	clean	accepted
7695	53897		app/src/terminal/input/rewind/search_item.rs	active	Phase 64 rewind accessibility label with code changes	Rewind to: {} (+{} -{})	回退到：{}（+{} -{}）	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder;terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	23	15	0.65	2	clean	clean	accepted
7696	53904		app/src/terminal/input/rewind/search_item.rs	active	Phase 64 rewind accessibility label without code changes	Rewind to: {} (no code changes)	回退到：{}（无代码更改）	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder;terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	31	13	0.42	2	clean	clean	accepted
7697	53911		app/src/terminal/local_tty/windows/pipes.rs	active	Phase 64 Windows named pipe error	Failed to open named pipe device: {0:#}	打开命名管道设备失败：{0:#}	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder;error-state;terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	39	16	0.41	2	clean	clean	accepted
7698	53918		app/src/terminal/local_tty/windows/pipes.rs	active	Phase 64 Windows named pipe error	Failed to create pipe: {0:#}	创建管道失败：{0:#}	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder;error-state;terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	28	12	0.43	2	clean	clean	accepted
7699	53925		app/src/terminal/local_tty/windows/pipes.rs	active	Phase 64 Windows named pipe error	Failed to create client-side handle: {0:#}	创建客户端句柄失败：{0:#}	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder;error-state;terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	42	15	0.36	2	clean	clean	accepted
7700	53932		app/src/terminal/recorder.rs	active	Phase 64 PTY recorder toast	PTY recording started: {display_path}	PTY 录制已开始：{display_path}	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder;terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	37	24	0.65	2	clean	clean	accepted
7701	53939		app/src/terminal/recorder.rs	active	Phase 64 PTY recorder toast	PTY recording stopped: {display_path}	PTY 录制已停止：{display_path}	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder;terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	37	24	0.65	2	clean	clean	accepted
7702	53946		app/src/terminal/recorder.rs	active	Phase 64 PTY recorder toast link	Open	打开	target-and-source-present		4	2	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	4	2	0.5	2	clean	clean	accepted
7703	53953		app/src/terminal/recorder.rs	active	Phase 64 PTY recorder user-facing file error	Failed to open file for PTY recording at {}: {e}	打开 PTY 录制文件失败，路径为 {}：{e}	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder;error-state;terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	48	24	0.5	2	clean	clean	accepted
7704	53960		app/src/terminal/rich_history.rs	active	Phase 64 rich history detail	Exit code {}	退出代码 {}	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder;terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	12	7	0.58	2	clean	clean	accepted
7705	53967		app/src/terminal/rich_history.rs	active	Phase 64 rich history detail	Finished in {}	耗时 {}	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder;terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	14	5	0.36	2	clean	clean	accepted
7706	53974		app/src/terminal/rich_history.rs	active	Phase 64 rich history detail	Last ran {}	上次运行于 {}	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder;terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	11	8	0.73	2	clean	clean	accepted
7707	53981		app/src/terminal/rich_history.rs	active	Phase 64 AI query rich history detail	Ran {}	运行于 {}	target-present		0	2	simulated-accepted-with-note	medium	dynamic-placeholder;terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	6	6	1.0	2	clean	clean	accepted
7708	53988		app/src/terminal/session_settings/new_session_shell.rs	active	Phase 64 new session shell schema description	Shell to use when opening new sessions.	打开新会话时使用的 shell。	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	39	16	0.41	2	clean	clean	accepted
7709	53995		app/src/terminal/session_settings/new_session_shell.rs	active	Phase 64 new session shell schema description	Use the operating system's default shell.	使用操作系统默认 shell。	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	41	15	0.37	2	clean	clean	accepted
7710	54002		app/src/terminal/session_settings/new_session_shell.rs	active	Phase 64 new session shell schema description	A shell executable path.	shell 可执行文件路径。	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	24	14	0.58	2	clean	clean	accepted
7711	54009		app/src/terminal/session_settings/new_session_shell.rs	active	Phase 64 new session shell schema description	An MSYS2 shell environment.	MSYS2 shell 环境。	target-present		0	1	simulated-accepted-with-note	medium	environment-endpoint;terminal-command		clean	clean	clean	clean	none	app/src/terminal	terminal-command	27	15	0.56	2	clean	clean	accepted
